lon	lat	plotsize	species_richness	aus_state_info	elevation	hfp	bio_1	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	species_list
145.1511	-15.1652	300	47	7	44	1.2223	25.4833	6.4333	52.7322	205.1755	31.6	19.4	12.2	27.35	24.2667	27.6667	22.65	1875	446	19	96.8487	1130	77	855	101	Acacia calyculata, Adenanthera abrosperma, Alyxia spicata, Araucaria cunninghamii, Arthrostylis aphylla, Asteromyrtus angustifolia, Beyeria, Cassytha filiformis, Cayratia, Cracca elegans, Cymbopogon refractus, Dianella pavopennacea, Diplatia furcata, Dischidia major, Dischidia ovata, Drypetes deplanchei, Eragrostis pubescens, Eriachne pallescens, Eriostemon australasius, Eugenia reinwardtiana, Evolvulus alsinoides, Glycine, Glycine tabacina, Gompholobium nitidum, Hibbertia banksii, Hoya, Hybanthus enneaspermus, Jacksonia thesioides, Jasminum, Leucopogon ruscifolius, Leucopogon yorkensis, Lomandra, Memecylon pauciflorum, Neoroepera banksii, Psychotria loniceroides, Rapanea porosa, Rapanea variablis, Rostellularia adscendens, Scleria, Sersalisia sericea, Shonia tristigma, Terminalia muelleri, Thryptomene oligandra, Tinospora smilacina, Tricoryne anceps, Vittadinia, Xanthostemon
143.0217	-12.3185	300	36	7	77	0.25	26.0458	9.425	62.4172	166.6032	33.2	18.1	15.1	27.3	25.0667	27.8333	23.65	1701	366	7	102.0073	1078	50	638	74	Acacia calyculata, Acacia crassicarpa, Acacia rothii, Allocasuarina littoralis, Asteromyrtus brassii, Asteromyrtus lysicephala, Banksia dentata, Boronia alulata, Boronia bowmanii, Cassytha filiformis, Choriceras tricorne, Corymbia nesophila, Decaschistia peninsularis, Dianella pavopennacea, Dodonaea, Eucalyptus tetrodonta, Fimbristylis squarrulosa, Gompholobium nitidum, Grevillea glauca, Grevillea pteridifolia, Hibbertia, Hibbertia banksii, Hibbertia candicans, Jacksonia thesioides, Lamprolobium fruticosum, Leucopogon lavarackii, Lomandra banksii, Melaleuca viridiflora, Neofabricia myrtifolia, Neoroepera banksii, Pandanus, Parinari nonda, Persoonia falcata, Planchonella pohlmaniana, Schoenus sparteus, Xylomelum scottianum
142.3692	-11.1232	300	24	7	21	4.3917	26.675	7.75	62.5	124.0693	32.9	20.5	12.4	27.4167	25.15	28.05	24.9167	1756	413	6	110.4891	1162	23	693	40	Asteromyrtus lysicephala, Asteromyrtus symphyocarpa, Baloskion tetraphyllum, Byblis liniflora, Cassytha filiformis, Drosera, Drosera petiolaris, Eriocaulon, Fimbristylis, Gahnia sieberiana, Grevillea pteridifolia, Isachne confusa, Lepironia, Leptocarpus, Lindernia subulata, Melaleuca quinquenervia, Melaleuca viridiflora, Nepenthes mirabilis, Paspalum, Rhynchospora rubra, Stackhousia, Thryptomene oligandra, Tricostularia undulata, Utricularia
143.3567	-12.7932	300	24	7	33	7.3913	26	7.9167	60.4326	172.139	32.4	19.3	13.1	27.4333	23.9	27.8	23.5667	1800	369	13	97.2979	1087	59	649	79	Atractocarpus sessilis, Calamus caryotoides, Canarium australianum, Clerodendrum floribundum, Cryptocarya cunninghamii, Dianella, Dioscorea, Diospyros hebecarpa, Diploglottis diphyllostegia, Drynaria quercifolia, Drypetes deplanchei, Flagellaria indica, Glycosmis trifoliata, Gossia floribunda, Haplostichanthus, Lunasia amara, Meiogyne cylindrocarpa, Mimusops elengi, Myristica insipida, Pycnarrhena novoguineensis, Racosperma midgleyi, Sterculia quadrifida, Syzygium forte, Wilkiea rigidifolia
144.8286	-15.971	300	30	7	455	7.0638	23.8875	10.075	60.3293	227.3076	31.9	15.2	16.7	25.7667	21.4333	26.3333	20.75	1073	284	4	116.151	744	17	492	21	Acacia armillata, Acacia armitii, Acacia calyculata, Acacia oraria, Acacia platycarpa, Acacia umbellata, Aristida, Arundinella nepalensis, Cheilanthes, Corymbia nesophila, Cyanthillium cinereum, Daviesia flava, Denhamia cunninghamii, Desmodium, Digitaria, Eragrostiella, Eucalyptus cullenii, Eucalyptus tardecidens, Grevillea dryandri, Lamprolobium fruticosum, Lomandra, Margaritaria dubium-traceyi, Panicum, Persoonia falcata, Petalostigma pubescens, Phyllanthus, Schizachyrium fragile, Themeda arguens, Themeda triandra, Tricoryne anceps
143.0486	-13.379	300	26	7	181	6.8259	25.5958	9.575	59.8437	191.186	33.4	17.4	16	26.95	23.45	27.6667	22.8667	1552	345	4	106.6591	992	21	629	29	Acacia calyculata, Brunonia, Chamaecrista absus, Chamaecrista mimosoides, Corymbia clarksoniana, Corymbia disjuncta, Crotalaria calycina, Crotalaria montana, Dendrolobium umbellatum, Eucalyptus crebra, Flemingia parviflora, Galactia muelleri, Grewia latifolia, Heteropogon contortus, Heteropogon triticeus, Hybanthus enneaspermus, Hyptis suaveolens, Indigofera pratensis, Ischaemum, Merremia quinquefolia, Panicum, Planchonia careya, Rostellularia adscendens, Scleria, Spermacoce, Themeda triandra
143.0817	-12.7538	300	30	7	90	7.8687	25.8833	9.05	61.9863	172.1038	32.9	18.3	14.6	27.1667	23.8167	27.7	23.4167	1695	382	9	106.8735	1107	34	650	47	Acacia calyculata, Acacia rothii, Aristida holathera, Aristida holathera, Asteromyrtus brassii, Asteromyrtus lysicephala, Banksia dentata, Brunoniella acaulis, Choriceras tricorne, Coelospermum decipiens, Corymbia nesophila, Dianella, Eriachne triseta, Eucalyptus tetrodonta, Eulalia mackinlayi, Fimbristylis, Grevillea glauca, Grevillea parallela, Haemodorum coccineum, Hibbertia, Melaleuca viridiflora, Neofabricia myrtifolia, Pandanus, Persoonia falcata, Planchonella pohlmaniana, Schoenus sparteus, Stackhousia, Striga, Thaumastochloa, Xyris
150.1149	-28.1512	300	9	7	229	8.1481	19.7375	13.9417	47.9095	564.3666	33.8	4.7	29.1	26.2833	12.35	26.2833	12.35	589	83	26	37.5909	226	95	226	95	Cycnogeton procerum, Eleocharis plana, Eucalyptus coolabah, Marsilea, Ottelia ovalifolia, Panicum subxerophilum, Paspalidium caespitosum, Pseudoraphis spinescens, Spirodela oligorrhiza
143.0803	-12.2485	300	57	7	32	0.25	26.2125	8.5417	62.3479	154.2448	32.8	19.1	13.7	27.45	24.2833	27.8833	24.05	1640	361	6	105.7531	1059	30	646	40	Acacia crassicarpa, Acacia flavescens, Alphitonia pomaderroides, Antidesma parvifolium, Aristida holathera, Aristida holathera, Aristolochia, Brachychiton, Breynia oblongifolia, Brunoniella acaulis, Canarium australianum, Coelorachis rottboellioides, Coelospermum decipiens, Coelospermum reticulatum, Commelina, Corymbia clarksoniana, Corymbia tessellaris, Cymbopogon refractus, Dianella pavopennacea, Dodonaea malvacea, Dolichandrone heterophylla, Emilia sonchifolia, Exocarpos latifolius, Ficus opposita, Flemingia parviflora, Flueggea virosa, Glycine, Glycine tabacina, Grevillea glauca, Grevillea parallela, Grewia latifolia, Heteropogon triticeus, Hibiscus meraukensis, Hybanthus enneaspermus, Leucopogon lavarackii, Leucopogon ruscifolius, Merremia tridentata, Murdannia graminea, Neofabricia myrtifolia, Panicum, Parinari nonda, Persoonia falcata, Petalostigma banksii, Petalostigma pubescens, Phyllanthus, Phyllanthus virgatus, Rottboellia cochinchinensis, Schizachyrium fragile, Secamone elliptica, Setaria surgens, Sorghum angustum, Stemona lucida, Stephania japonica, Tabernaemontana pandacaqui, Thaumastochloa pubescens, Themeda arguens, Wikstroemia indica
142.1881	-10.611	300	14	7	7	9.4844	26.9125	5.9917	63.7411	107.4313	31.7	22.3	9.4	27.5333	25.55	28.1167	25.4333	1705	416	3	112.7016	1134	17	692	35	Acacia leptocarpa, Allopterigeron filifolius, Canthium, Chrysopogon, Cochlospermum gillivraei, Diospyros vera, Eragrostis, Eriachne, Fimbristylis, Hakea pedunculata, Melaleuca acacioides, Melaleuca viridiflora, Pandanus, Schizachyrium
145.1344	-15.1901	300	74	7	88	7.429	25.2583	6.6	52.8	208.9675	31.5	19	12.5	26.55	22.3667	27.4833	22.3667	2323	462	17	90.7315	1312	80	902	80	Acronychia laevis, Aglaia sapindina, Aidia racemosa, Alchornea scandens, Alpinia caerulea, Alstonia scholaris, Arytera divaricata, Asplenium, Austromyrtus, Beccariella xerocarpa, Blepharocarya involucrigera, Buchanania arborescens, Calophyllum, Canthium, Carallia brachiata, Casearia dallachyi, Celtis paniculata, Chionanthus ramiflorus, Claoxylon tenerifolium, Cleistanthus apodus, Colysis, Cryptocarya hypospodia, Cryptocarya obovata, Decaspermum humile, Derris trifoliata, Diospyros, Diospyros fasciculosa, Diploglottis macrantha, Dracaena angustifolia, Drypetes deplanchei, Dysoxylum acutangulum, Dysoxylum gaudichaudianum, Elaeocarpus angustifolius, Emmenosperma cunninghamii, Eugenia reinwardtiana, Ficus obliqua, Ganophyllum falcatum, Glycosmis trifoliata, Gomphandra australiana, Helicia australasica, Heritiera polyandra, Hubera nitidissima, Hypserpa decumbens, Ichnocarpus frutescens, Mallotus ficifolius, Melodinus orientalis, Melodorum leichhardtii, Memecylon pauciflorum, Micromelum minutum, Miliusa brahei, Mischocarpus pyriformis, Morinda jasminoides, Mucuna gigantea, Myristica insipida, Neolitsea australiensis, Neosepicaea jucunda, Pararistolochia deltantha, Piper hederaceum, Pipturus argenteus, Pittosporum rubiginosum, Planchonella, Psychotria loniceroides, Psydrax lamprophylla, Ptychosperma elegans, Rhamnella vitiensis, Rhodomyrtus macrocarpa, Schefflera actinophylla, Sterculia quadrifida, Streblus pendulinus, Strychnos, Syzygium cormiflorum, Terminalia sericocarpa, Timonius timon, Wilkiea
143.2889	-12.5571	300	42	7	39	4.5792	25.7833	7.7333	59.4872	167.8248	32.1	19.1	13	27.2333	23.7	27.5	23.4167	1929	418	14	98.2916	1171	62	690	78	Acacia crassicarpa, Acacia rothii, Blumea saxatilis, Breynia cernua, Buchnera tetragona, Cheilanthes, Cleistanthus, Coelorachis rottboellioides, Corymbia clarksoniana, Cyanthillium cinereum, Dillenia alata, Eremochloa, Eriachne glauca, Eriachne pallescens, Eucalyptus leptophleba, Eulalia contorta, Eulalia mackinlayi, Ficus opposita, Fimbristylis acicularis, Flemingia parviflora, Flueggea virosa, Gardenia scabrella, Grevillea glauca, Grewia retusifolia, Heteropogon triticeus, Hybanthus enneaspermus, Imperata cylindrica, Lomandra, Lophostemon suaveolens, Mnesithea formosa, Persoonia falcata, Phyllanthus virgatus, Polygala linariifolia, Schelhammera multiflora, Schizachyrium pachyarthron, Scleria, Setaria surgens, Striga, Thaumastochloa rariflora, Timonius timon, Wahlenbergia, Wollastonia biflora
150.6123	-22.6962	300	52	7	56	1.4546	21.975	10.1	50	360.0031	30.7	10.5	20.2	25.75	17.9667	25.9667	17.1333	1234	207	21	61.2555	555	114	489	134	Acacia flavescens, Acacia leptocarpa, Alloteropsis semialata, Aristida queenslandica, Brunoniella acaulis, Cheilosoria tenuifolia, Chrysopogon benthamianus, Coelospermum reticulatum, Corymbia intermedia, Corymbia trachyphloia, Crotalaria montana, Curculigo ensifolia, Cyanthillium cinereum, Cymbopogon refractus, Desmodium rhytidophyllum, Desmodium varians, Dianella caerulea, Dianella longifolia, Digitaria breviglumis, Eragrostis brownii, Eremochloa bimaculata, Eucalyptus drepanophylla, Eucalyptus exserta, Eucalyptus moluccana, Eucalyptus platyphylla, Eucalyptus portuensis, Eustrephus latifolius, Fimbristylis dichotoma, Galactia tenuiflora, Glycine cyrtoloba, Goodenia rotundifolia, Hypoxis pratensis, Iphigenia indica, Lomandra multiflora, Lophostemon confertus, Lophostemon suaveolens, Murdannia graminea, Paspalidium distans, Paspalidium gausum, Passiflora suberosa, Phyllanthus virgatus, Polygala linariifolia, Pterocaulon, Rostellularia adscendens, Schizachyrium, Sorghum nitidum, Spermacoce brachystema, Tephrosia juncea, Thecanthes cornucopiae, Themeda triandra, Xanthorrhoea johnsonii, Zornia diphylla
144.0233	-14.5643	300	4	7	8	0.2528	26.425	11.2833	63.0354	204.2892	34.6	16.7	17.9	28.0833	24.0667	28.6333	23.5667	1255	307	2	112.8554	847	17	524	23	Aegialitis annulata, Avicennia marina, Batis argillicola, Ceriops tagal
142.713	-13.08	300	40	7	130	0.3088	25.8083	10.25	60.2941	183.0032	34.3	17.3	17	26.9167	23.8333	27.8167	23.2167	1513	364	2	115.9424	1048	11	646	19	Antidesma, Arundinella setosa, Brunoniella australis, Capillipedium parviflorum, Cayratia trifolia, Chamaecrista mimosoides, Cleistanthus, Commelina ensifolia, Corymbia papuana, Crotalaria medicaginea, Crotalaria montana, Cyanotis axillaris, Cyanthillium cinereum, Dichanthium sericeum, Erythrina vespertilio, Erythrophleum chlorostachys, Eucalyptus leptophleba, Ficus opposita, Fimbristylis dichotoma, Flueggea virosa, Goodenia pilosa, Grevillea striata, Grewia retusifolia, Heteropogon contortus, Heteropogon triticeus, Imperata cylindrica, Ipomoea graminea, Ischaemum fragile, Mukia maderaspatana, Passiflora foetida, Piliostigma malabaricum, Rhynchosia, Rottboellia cochinchinensis, Scleria novae-hollandiae, Sorghum laxiflorum, Themeda arguens, Themeda triandra, Thunbergia arnhemica, Velleia, Vigna
142.8317	-11.7121	300	18	7	31	0.2517	26.1375	7.7917	62.836	138.5497	32.1	19.7	12.4	27.2167	24.4	27.6167	24.1833	1669	383	6	106.4171	1082	30	666	47	Asteromyrtus lysicephala, Baeckea frutescens, Baloskion tetraphyllum, Dapsilanthus ramosus, Drosera petiolaris, Erythroxylum australe, Gahnia sieberiana, Gonocarpus acanthocarpus, Ischaemum, Lindsaea, Melaleuca arcana, Neofabricia myrtifolia, Nepenthes mirabilis, Schoenus, Selaginella, Thryptomene oligandra, Trachystylis stradbrokensis, Xyris
142.1442	-14.4849	300	37	7	53	0	26.5125	11.3083	60.7975	201.3153	35.2	16.6	18.6	27.6833	24.4	28.6	23.6	1341	373	1	125.3842	979	5	606	6	Alphitonia pomaderroides, Alysicarpus, Antidesma ghaesembilla, Arundinella setosa, Blumea saxatilis, Capillipedium parviflorum, Capparis, Cayratia trifolia, Coelorachis rottboellioides, Corymbia clarksoniana, Corymbia confertiflora, Corymbia tessellaris, Crotalaria medicaginea, Desmodium, Eragrostis, Eriachne, Erythrophleum chlorostachys, Eucalyptus chlorophylla, Eucalyptus tetrodonta, Eulalia contorta, Fimbristylis, Grewia retusifolia, Heteropogon triticeus, Melaleuca nervosa, Oldenlandia corymbosa, Panicum, Phyllanthus virgatus, Planchonia careya, Pycnospora lutescens, Rhynchosia, Schizachyrium fragile, Setaria surgens, Sorghum plumosum, Sporobolus actinocladus, Themeda arguens, Themeda triandra, Zornia muriculata
142.6247	-12.2241	300	14	7	117	1.3742	25.8	9.7	61.3924	159.559	33.4	17.6	15.8	26.9	23.9167	27.55	23.5	1614	390	5	112.916	1092	19	664	26	Aristida, Asteromyrtus symphyocarpa, Canthium, Diplacrum pygmaeum, Eriocaulaceae, Fimbristylis, Melaleuca clarksonii, Melaleuca saligna, Melaleuca viridiflora, Schizachyrium, Schoenus sparteus, Scleria, Stylidium floodii, Xyris
144.783	-14.7143	300	23	7	383	1.1786	24.4667	8.35	59.6429	198.5096	31.5	17.5	14	26.2333	23.3333	26.6	21.7333	1729	447	7	112.5754	1175	33	1041	54	Allocasuarina, Allocasuarina littoralis, Asteromyrtus lysicephala, Banksia dentata, Boronia alulata, Buchnera, Daviesia, Digitaria, Drosera petiolaris, Gompholobium pinnatum, Grevillea pteridifolia, Jacksonia thesioides, Leucopogon ruscifolius, Melaleuca foliolosa, Melaleuca viridiflora, Neofabricia myrtifolia, Neoroepera banksii, Persoonia falcata, Phyllanthus virgatus, Schoenus sparteus, Thryptomene oligandra, Triodia, Xanthorrhoea johnsonii
145.3178	-14.9846	300	36	7	9	3.5283	25.95	6.4	54.2373	190.3346	32	20.2	11.8	27.6833	24.7667	28	23.3167	1437	302	8	94.7653	846	39	742	79	Acacia crassicarpa, Acacia flavescens, Acacia pubirhachis, Alyxia spicata, Atractocarpus sessilis, Blechnum, Corymbia intermedia, Cyclophyllum coprosmoides, Cyperus, Dianella, Dianella pavopennacea, Dillenia alata, Dodonaea polyandra, Elaeagnus triflora, Gahnia sieberiana, Grevillea pteridifolia, Hibbertia banksii, Hibbertia cistifolia, Hoya, Hymenosporum flavum, Ischaemum, Jasminum longipetalum, Lindsaea, Lomandra banksii, Lomandra multiflora, Lophostemon suaveolens, Melaleuca dealbata, Psychotria loniceroides, Schoenus sparteus, Scleria, Sersalisia sericea, Smilax calophylla, Syzygium banksii, Syzygium suborbiculare, Tinospora, Vandasina retusa
144.2153	-14.5807	300	6	7	9	7.2731	26.4917	10.7833	62.3314	203.3787	34.5	17.2	17.3	28.0667	24.2833	28.7	23.6333	1304	325	3	116.8114	897	14	579	16	Aegiceras corniculatum, Avicennia marina, Clerodendrum, Excoecaria agallocha, Lumnitzera, Thespesia populnea
144.2294	-14.5988	300	3	7	12	7.8838	26.4708	10.6917	62.5244	204.5556	34.4	17.3	17.1	28.0833	24.2333	28.6833	23.6	1314	322	3	116.8594	918	14	564	16	Hygrophila ringens, Melaleuca clarksonii, Melaleuca saligna
145.1705	-15.6846	300	78	7	144	6.841	25.0625	7.7417	53.3908	226.2955	32.2	17.7	14.5	26.9833	22.5667	27.5	21.95	1835	432	11	105.2578	1180	38	806	57	Acacia polystachya, Aidia racemosa, Alchornea rugosa, Alchornea scandens, Alphitonia excelsa, Alstonia scholaris, Arytera divaricata, Atalaya, Atractocarpus sessilis, Austrosteenisia blackii, Beilschmiedia obtusifolia, Blepharocarya involucrigera, Bombax ceiba, Buchanania arborescens, Callicarpa, Callitriche, Calophyllum sil, Canarium australianum, Carallia brachiata, Carronia protensa, Castanospermum australe, Casuarina cunninghamiana, Chionanthus ramiflorus, Cleistanthus apodus, Cryptocarya hypospodia, Cryptocarya triplinervis, Cupaniopsis anacardioides, Deeringia amaranthoides, Denhamia fasciculiflora, Derris trifoliata, Dimorphocalyx australiensis, Diospyros vera, Doodia, Entada phaseoloides, Epipremnum pinnatum, Eucalyptus tereticornis, Falcataria toona, Ficus fraseri, Ficus racemosa, Flacourtia, Ganophyllum falcatum, Gossia bidwillii, Gymnanthera oblonga, Heritiera polyandra, Hippocratea barbata, Hubera nitidissima, Ichnocarpus frutescens, Ixora timorensis, Jagera pseudorhus, Jasminum didymum, Jasminum simplicifolium, Leea guineensis, Litsea, Macaranga tanarius, Melaleuca leucadendra, Melodorum leichhardtii, Micromelum minutum, Miliusa brahei, Mimusops elengi, Myristica globosa, Myristica insipida, Nauclea orientalis, Phyllanthus cuscutiflorus, Pisonia umbellifera, Pleiogynium timoriense, Pongamia pinnata, Premna serratifolia, Proiphys amboinensis, Rhamnella vitiensis, Rhodomyrtus macrocarpa, Salacia disepala, Semecarpus australiensis, Stemona australiana, Streblus pendulinus, Strychnos minor, Syzygium tierneyanum, Terminalia sericocarpa, Tetrastigma
142.9678	-12.2902	300	17	7	40	0.2525	26.1708	9.4417	62.1162	162.5431	33.4	18.2	15.2	27.4	24.1833	27.9167	23.85	1705	374	6	104.674	1108	46	640	61	Acacia crassicarpa, Arundinella, Chamaecrista mimosoides, Corymbia clarksoniana, Cyperus aquatilis, Eriachne stipacea, Fimbristylis, Ischaemum, Livistona muelleri, Lophostemon suaveolens, Melaleuca nervosa, Melaleuca viridiflora, Oldenlandia mitrasacmoides, Parinari nonda, Planchonia careya, Rotala mexicana, Rottboellia cochinchinensis
142.1078	-11.5093	300	19	7	7	0.0204	26.4167	7.9	62.2047	122.3693	32.7	20	12.7	27.1	24.95	27.7167	24.6333	1574	395	3	118.5093	1102	14	666	21	Acacia crassicarpa, Alyxia spicata, Callitris columellaris, Cassytha filiformis, Centrolepis banksii, Dapsilanthus spathaceus, Drosera, Drosera petiolaris, Eriachne, Fimbristylis pauciflora, Leucopogon yorkensis, Lomandra banksii, Melaleuca viridiflora, Neofabricia myrtifolia, Schoenus calostachyus, Schoenus sparteus, Stylidium schizanthum, Thryptomene oligandra, Utricularia chrysantha
142.9019	-11.876	300	34	7	15	0	26.1542	8.375	62.9699	150.6872	32.5	19.2	13.3	27.35	24.2833	27.7167	24	1668	372	6	107.6042	1094	31	642	46	Acacia crassicarpa, Acronychia imperforata, Alyxia spicata, Araucaria cunninghamii, Arthrostylis aphylla, Asteromyrtus angustifolia, Canthium, Cryptocarya exfoliata, Denhamia fasciculiflora, Dianella, Dischidia major, Dischidia nummularia, Drypetes deplanchei, Eriostemon australasius, Eugenia reinwardtiana, Exocarpos latifolius, Hoya, Leucopogon lavarackii, Leucopogon yorkensis, Lomandra, Neofabricia myrtifolia, Notelaea, Pandanus, Pandanus conicus, Pimelea aquilonia, Pittosporum ferrugineum, Pleurostylia opposita, Rapanea variablis, Rhodamnia australis, Sersalisia sericea, Stenocarpus, Syzygium banksii, Syzygium suborbiculare, Turraea pubescens
143.1383	-12.5185	300	41	7	136	2.8354	25.6042	8.7417	61.561	168.7448	32.4	18.2	14.2	26.9667	24.55	27.3667	23.2	1857	400	11	99.3849	1147	60	680	79	Acacia brassii, Acacia calyculata, Acacia rothii, Antirhea ovatifolia, Aristida, Asteromyrtus lysicephala, Beyeria, Canarium australianum, Canthium, Carissa spinarum, Cassytha filiformis, Choriceras tricorne, Cleistochloa, Cleistochloa subjuncea, Dianella, Diospyros, Dodonaea polyandra, Drosera petiolaris, Eulalia mackinlayi, Grevillea pteridifolia, Haemodorum coccineum, Helicteres semiglabra, Hibbertia cistifolia, Hovea, Indigofera pratensis, Jacksonia thesioides, Lamprolobium fruticosum, Lithomyrtus retusa, Lomandra, Melaleuca stenostachya, Melaleuca viridiflora, Persoonia falcata, Petalostigma banksii, Phyllanthus, Platysace valida, Pseuderanthemum variabile, Santalum lanceolatum, Schoenus sparteus, Sersalisia sericea, Shonia tristigma, Xanthorrhoea johnsonii
142.7897	-11.6113	300	42	7	59	7.6365	25.8417	7.5167	62.6389	136.8947	31.6	19.6	12	26.9	24.1	27.3	23.9167	1753	395	7	104.5582	1119	37	694	55	Acacia polystachya, Adiantum, Alyxia spicata, Antirhea ovatifolia, Asteromyrtus brassii, Atractocarpus sessilis, Calamus, Callitris columellaris, Canthium, Chionanthus ramiflorus, Choriceras tricorne, Clerodendrum, Cordyline, Dianella, Dillenia alata, Dioscorea transversa, Diploglottis, Drypetes deplanchei, Endiandra glauca, Ficus, Flagellaria indica, Flindersia ifflaiana, Garcinia, Gardenia, Halfordia kendack, Mackinlaya confusa, Neofabricia myrtifolia, Pimelea aquilonia, Pleurostylia opposita, Podocarpus, Pseuderanthemum variabile, Racosperma midgleyi, Rapanea variablis, Schelhammera multiflora, Scleria sphacelata, Sersalisia sericea, Smilax, Solanum, Syzygium, Welchiodendron longivalve, Wilkiea rigidifolia, Xanthostemon
142.9928	-12.4652	300	46	7	139	6.1588	25.5083	9.4167	62.362	174.432	32.7	17.6	15.1	26.8667	24.5167	27.35	23	1821	383	11	99.2656	1133	49	681	80	Acacia polystachya, Alyxia spicata, Amylotheca dictyophleba, Antirhea ovatifolia, Aristolochia, Atractocarpus sessilis, Bridelia tomentosa, Callitris columellaris, Choriceras tricorne, Cleistochloa subjuncea, Coelospermum decipiens, Croton insularis, Dianella pavopennacea, Diploglottis macrantha, Dischidia, Dysoxylum pettigrewianum, Endiandra glauca, Flagellaria indica, Gahnia aspera, Gardenia, Halfordia kendack, Hypserpa decumbens, Larsenaikia ochreata, Leucopogon lavarackii, Leucopogon yorkensis, Memecylon pauciflorum, Neofabricia myrtifolia, Pleurostylia opposita, Polyscias australiana, Pseuderanthemum variabile, Psychotria loniceroides, Rapanea porosa, Rutaceae, Sapindaceae, Scleria sphacelata, Sersalisia sericea, Smilax glyciphylla, Stemona, Stenocarpus salignus, Sterculia quadrifida, Syzygium forte, Terminalia, Trachystylis stradbrokensis, Turraea pubescens, Vavaea amicorum, Welchiodendron longivalve
142.1794	-11.1474	300	26	7	14	0.0904	26.6917	7.45	62.6051	116.8494	32.6	20.7	11.9	27.35	25.2667	27.9833	25.0333	1632	394	3	115.2377	1119	18	652	30	Acacia crassicarpa, Acacia torulosa, Anthobolus filifolius, Bidens pilosa, Bulbostylis barbata, Corymbia novoguinensis, Cyanthillium cinereum, Cyperus scaber, Eriachne, Eriachne pallescens, Halfordia kendack, Hibbertia banksii, Hoya australis, Jasminum, Leucopogon ruscifolius, Lithomyrtus obtusa, Lomandra, Lomandra banksii, Neofabricia myrtifolia, Panicum seminudum, Phyllanthus virgatus, Syzygium suborbiculare, Tacca leontopetaloides, Trachymene, Trachymene tenuifolia, Vandasina retusa
143.298	-12.8079	300	24	7	20	8	25.9333	8.0833	59.8765	179.2324	32.5	19	13.5	27.4	24.8833	27.8	23.3833	2029	390	19	89.3745	1156	69	723	122	Aeschynomene indica, Ageratum conyzoides, Calopogonium mucunoides, Cassia, Chamaecrista mimosoides, Cynodon dactylon, Cyperus, Dactyloctenium, Eleusine indica, Fimbristylis, Grewia latifolia, Hyptis capitata, Hyptis suaveolens, Imperata cylindrica, Mimosa pudica, Mitracarpus hirtus, Panicum, Paspalum, Selaginella, Senna obtusifolia, Sida, Sporobolus, Stachytarpheta jamaicensis, Stylosanthes
143.0383	-12.3518	300	47	7	77	0.25	25.9833	9.4	62.6667	168.4061	33.1	18.1	15	27.2833	25.0167	27.7833	23.5667	1777	382	11	101.0629	1114	51	650	74	Acacia calyculata, Acacia flavescens, Acacia rothii, Anthobolus filifolius, Aristida macroclada, Asteromyrtus brassii, Brachychiton garrawayae, Cassytha filiformis, Cleistochloa subjuncea, Clerodendrum, Coelospermum decipiens, Coelospermum reticulatum, Corymbia nesophila, Corymbia stockeri, Decaschistia peninsularis, Dianella longifolia, Dodonaea polyandra, Eriachne pallescens, Eucalyptus tetrodonta, Euphorbia, Grevillea glauca, Grevillea parallela, Hibbertia banksii, Hibbertia candicans, Lamprolobium fruticosum, Lomandra, Lomandra banksii, Neofabricia myrtifolia, Neoroepera banksii, Pandanus, Parinari nonda, Persoonia falcata, Petalostigma banksii, Planchonella pohlmaniana, Planchonia careya, Rottboellia cochinchinensis, Schizachyrium fragile, Schoenus sparteus, Sersalisia sericea, Sorghum plumosum, Spermacoce, Stackhousia, Stemona, Thaumastochloa pubescens, Xanthorrhoea johnsonii, Xylomelum scottianum, Xyris
142.6807	-13.0619	300	29	7	137	0.2911	25.7	10.3167	59.9806	183.6251	34.3	17.1	17.2	26.75	23.7167	27.7167	23.1	1506	366	2	116.2334	1043	11	647	19	Brunonia, Cassia, Chamaecrista mimosoides, Cleistanthus, Coelorachis rottboellioides, Commelina, Convolvulus, Corchorus aestuans, Cordia dichotoma, Crotalaria medicaginea, Crotalaria montana, Cyanotis axillaris, Fimbristylis, Goodenia, Lagerstroemia archeriana, Mukia maderaspatana, Phyllanthus urinaria, Phyllanthus virgatus, Piliostigma malabaricum, Polymeria, Rottboellia cochinchinensis, Setaria, Setaria pumila, Sida, Sorghum leiocladum, Sorghum plumosum, Thelepogon australiensis, Themeda arguens, Vigna
